dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price,unique_id
"1,437 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,1437 SQ FT flat is now vacant for rent in Bashundhara R-A close to Apollo Hospitals Dhaka,https://www.bproperty.com/en/property/details-1739415.html,25000.0,1739415
"2,025 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Find 2025 Sq Ft Flat Available For Rent In Bashundhara R/a Near To Future World,https://www.bproperty.com/en/property/details-1738531.html,40000.0,1738531
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,A Very Nice 1450 Sq Ft Flat Is Now Available For Rent Near By Bashundhara Industrial Headquarters In Bashundhara R/a,https://www.bproperty.com/en/property/details-1731666.html,27000.0,1731666
"1,100 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block J,Find 1100 SQ FT flat available for rent in Bashundhara R/A near to Mosque Madrasa,https://www.bproperty.com/en/property/details-1731694.html,22000.0,1731694
"1,750 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,For Rental Purpose 1750 Sq Ft Flat Is Now Up For Rent In Bashundhara R/a Close To North South University,https://www.bproperty.com/en/property/details-1731538.html,25000.0,1731538
"1,640 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Planning to move in this 1640 SQ FT flat which is for rent in Bashundhara R/A near to Navy Anchorage,https://www.bproperty.com/en/property/details-1732712.html,24000.0,1732712
"1,800 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Offering you a very attractive flat of 1800 SQ FT for rent in Bashundhara R/A near to Baitul Mamur Jam-E Mosque,https://www.bproperty.com/en/property/details-1732715.html,24000.0,1732715
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block H,A well spacious flat of 1450 SQ FT is offered for rent located at Bashundhara R/A near IUB University,https://www.bproperty.com/en/property/details-1732662.html,20000.0,1732662
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,"A noteworthy Flat up for rent in Bashundhara R/A Block I area, near Australian International School, of 1450 SQ FT is available and open for new tenants to move in",https://www.bproperty.com/en/property/details-1732221.html,24000.0,1732221
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Create Your Home In A 1500 Sq Ft Flat For Rent In Bashundhara R/a Block D, Near North South University",https://www.bproperty.com/en/property/details-1731904.html,22000.0,1731904
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"A Well Defined Residential Flat Of 1800 Sq Ft Is Available For Rent In Bashundhara R/a, Near North South University",https://www.bproperty.com/en/property/details-1731339.html,35000.0,1731339
"1,250 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block F,"Make this 1250 SQ FT flat for rent, your residing location, in Bashundhara R/A near Gulnaksha, International Convention City Bashundhara",https://www.bproperty.com/en/property/details-1730141.html,22000.0,1730141
"1,650 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,Offering you a very spacious 1650 SQ FT flat for rent in Bashundhara R/A near to Aliur Rahman's Palace,https://www.bproperty.com/en/property/details-1729916.html,30000.0,1729916
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Reasonable 1600 SQ FT flat is available for rent in Bashundhara R/A near to Kapotakkho Rongdhonu,https://www.bproperty.com/en/property/details-1729287.html,30000.0,1729287
"2,350 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block D,Planning to move in this 2350 SQ FT flat which is for rent in Bashundhara R/A near to Kagojer Ishkool,https://www.bproperty.com/en/property/details-1729298.html,40000.0,1729298
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,For Rental Purpose 1500 Sq Ft Flat Is Now Up For Rent In Bashundhara R/a Close To Mosque Madrasa,https://www.bproperty.com/en/property/details-1730412.html,25000.0,1730412
"2,300 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block A,"A Nice Residential Flat Of 2300 Sq Ft, For Rent, Can Be Found In Bashundhara R/a, Near Hurdco International School",https://www.bproperty.com/en/property/details-1727759.html,35000.0,1727759
"1,887 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,For rental purpose 1887 SQ FT flat is now up for rent in Bashundhara R/A close to Mezbaan Bari,https://www.bproperty.com/en/property/details-1727896.html,35000.0,1727896
"1,600 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,A very nice 1600 SQ FT flat is now available for rent near by Jamuna Amusement Park in Bashundhara R/A,https://www.bproperty.com/en/property/details-1726179.html,30000.0,1726179
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,"Make this 1600 SQ FT flat for rent, your residing location, in Bashundhara R/A near CMH Hospital",https://www.bproperty.com/en/property/details-1722619.html,27000.0,1722619
"2,300 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block A,2300 SQ FT fine flat is now for rent which is in Bashundhara R/A near to NSU,https://www.bproperty.com/en/property/details-1722512.html,35000.0,1722512
"1,665 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,"Comfortable and well designed apartment of 1665 SQ FT in Bashundhara R/A for rent, near Australian International School",https://www.bproperty.com/en/property/details-1721755.html,30000.0,1721755
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,"A Fine Commercial Space Of 750 Sq Ft For Rent Is Available In Bashundhara R/a, Near Rupayan Shopping Complex",https://www.bproperty.com/en/property/details-1721176.html,17000.0,1721176
"1,500 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Sophisticated 1500 SQ FT flat is available for rent in Bashundhara R/A close to Silicon Tower,https://www.bproperty.com/en/property/details-1720898.html,25000.0,1720898
"1,600 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,"1600 Sq Ft Flat For Rent In Bashundhara R/a, Near Kurmitola High School And College",https://www.bproperty.com/en/property/details-1720054.html,30000.0,1720054
"2,100 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block C,"Reside Conveniently, In This 2100 Sq Ft Apartment For Rent In Bashundhara R/a, Near Bashundhara Eye Hospital &amp; Research Institute",https://www.bproperty.com/en/property/details-1717738.html,45000.0,1717738
"1,750 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block D,"A nicely constructed apartment of 1750 SQ FT can be found in Bashundhara R/A for rent, near Grameenphone House",https://www.bproperty.com/en/property/details-1713219.html,40000.0,1713219
"1,650 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,"At Bashundhara R/A, 1650 SQ FT residential flat is vacant for rent adjacent to Sapra Mosque.",https://www.bproperty.com/en/property/details-1672505.html,20000.0,1672505
"1,500 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,A Good Looking 1500 Sq Ft Flat Which Is Near To Playpen Is Now For Rent In Bashundhara R/a,https://www.bproperty.com/en/property/details-1711016.html,26000.0,1711016
"2,103 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,Have A Peek Of 2103 Sq Ft Flat Which Is Available For Rent At Bashundhara R/a Close To Apollo Hospital With An Affordable Deal!,https://www.bproperty.com/en/property/details-1710889.html,40000.0,1710889
"1,250 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,"Reside Conveniently, In This 1250 Sq Ft Apartment For Rent In Bashundhara R/a, Near Bashundhara Eye Hospital &amp; Research Institute",https://www.bproperty.com/en/property/details-1709334.html,25000.0,1709334
"1,280 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block E,"Find Your Place In A 1280 Sq Ft Structurally Well Built Apartment For Rent In Bashundhara R/a, Near North South University (nsu)",https://www.bproperty.com/en/property/details-1701439.html,20000.0,1701439
"2,315 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,"Have A Look At This 2315 Sq Ft Property Which Is Up For Rent Located At Bashundhara, Block D Near To Bashundhara Eye Hospital",https://www.bproperty.com/en/property/details-1699580.html,40000.0,1699580
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"A nice residential flat of 1800 SQ FT, for rent, can be found in Bashundhara R/A, near Playpen",https://www.bproperty.com/en/property/details-1697621.html,30000.0,1697621
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,"Residence up for rent in Bashundhara R/A near Sydney International School, of 1600 SQ FT",https://www.bproperty.com/en/property/details-1696078.html,30000.0,1696078
"1,300 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,In Bashundhara R/A a 1300 SQ FT residential flat is accessible for Rental purpose,https://www.bproperty.com/en/property/details-1687231.html,25000.0,1687231
"2,100 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,Wonderfully decorated 2100 SQ FT cost effective rental property is here in Bashundhara R/A close to Bank Asia Limited,https://www.bproperty.com/en/property/details-1683529.html,30000.0,1683529
"2,250 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,"A 2250 Sq Ft Apartment Is Ready For Rent Nearby Apollo Hospital In Block D, Bashundhara R/a",https://www.bproperty.com/en/property/details-1672714.html,40000.0,1672714
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,2000 SQ FT reasonably priced residential flat is ready for track down in Bashundhara R/A for rent,https://www.bproperty.com/en/property/details-1665634.html,45000.0,1665634
"2,750 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block D,A Spacious 2750 Sq Ft Household Is Available For Rent At Bashundhara R/A,https://www.bproperty.com/en/property/details-1662663.html,44000.0,1662663
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,1450 SQ FT Residential Apartment is up for Rent in Bashundhara R/A.,https://www.bproperty.com/en/property/details-1647882.html,24500.0,1647882
"1,900 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 8,"1900 Sq Ft Flat Is Up For Rent With All Facilities At A Reasonable Price In Road No 8, Dhanmondi",https://www.bproperty.com/en/property/details-3011148.html,50000.0,3011148
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Check This 800 Sq. Ft Apartment Up For Rent Very Near To West Dhanmondi Yousuf High School,https://www.bproperty.com/en/property/details-5387388.html,16000.0,5387388
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Very Close To West Dhanmondi Yousuf High School A 800 Square Feet Residential Apartment For Rent,https://www.bproperty.com/en/property/details-5387397.html,16000.0,5387397
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Be the occupant of this 800 SQ FT residential home vacant for rent at Dhanmondi,https://www.bproperty.com/en/property/details-5387390.html,16000.0,5387390
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Grab This 800 Square Feet Decent House Up For Rent At West Dhanmondi and Shangkar.,https://www.bproperty.com/en/property/details-5387392.html,16000.0,5387392
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,An Affordable 800 Square Feet -2 Bedroom Apartment Is Up For Rent In West Dhanmondi and Shangkar.,https://www.bproperty.com/en/property/details-5387393.html,16000.0,5387393
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,"Bringing you a 800 SQ FT home for rent, in Dhanmondi",https://www.bproperty.com/en/property/details-5387394.html,16000.0,5387394
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,"Bringing you a 800 SQ FT home for rent, in Dhanmondi",https://www.bproperty.com/en/property/details-5387395.html,16000.0,5387395
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Ready convenient flat of 800 SQ FT is up for rent in West Dhanmondi and Shangkar,https://www.bproperty.com/en/property/details-5387387.html,16000.0,5387387
"1,300 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 7,Magnify Your Living By Renting This Incredible Flat Of 1300 Sq Ft In Dhanmondi,https://www.bproperty.com/en/property/details-4051180.html,35000.0,4051180
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,800 SQ FT residential apartment is set to get rented sited at Dhanmondi,https://www.bproperty.com/en/property/details-5387386.html,16000.0,5387386
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Take A Glimpse Of This 800 Sq Ft Apartment For Rent In A Nice Area Like West Dhanmondi,https://www.bproperty.com/en/property/details-5387396.html,16000.0,5387396
"1,000 sqft",3,3,Apartment,Dhaka,Dhanmondi,Jhigatola Road,"Find Your Desired Apartment At This Ready 1000 Sq Ft Flat For Rent At Jhigatola Road, Dhanmondi",https://www.bproperty.com/en/property/details-3258438.html,25000.0,3258438
"3,750 sqft",4,5,Apartment,Dhaka,Dhanmondi,Road No 2A,"Built With Modern Amenities, Check This 3750 Sq. Ft Spacious Flat For Rent In The Location Of Dhanmondi Next To Eastern Bank Limited .",https://www.bproperty.com/en/property/details-4092210.html,110000.0,4092210
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 4A,Well Facilitated 1200 Sq Ft Residence Is Ready For Rent In Dhanmondi,https://www.bproperty.com/en/property/details-4551266.html,23500.0,4551266
600 sqft,2,1,Apartment,Dhaka,Dhanmondi,Jhigatola Road,"Available For Rental Purpose, This 600 Sq Ft Apartment In Jhigatola Road, Dhanmondi",https://www.bproperty.com/en/property/details-4447283.html,14000.0,4447283
"1,600 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 14,In The Beautiful Neighborhood Of Dhanmondi Beside To Sobhanbagh Masjid A Flat Is Up For Rent,https://www.bproperty.com/en/property/details-4003545.html,45000.0,4003545
"1,870 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 14,"With An Availability Of Essential Civic Needs, This 1870 Sq. Ft Apartment At Dhanmondi Close To Daffodil International School Is Promising You A Refined Form Of Lifestyle.",https://www.bproperty.com/en/property/details-4003546.html,45000.0,4003546
"1,975 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 6A,Picture yourself in this residential apartment of 1975 SQ FT for rent in Dhanmondi,https://www.bproperty.com/en/property/details-3281814.html,55000.0,3281814
"1,975 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 6A,"1975 Sq Ft Flat For Rent In Dhanmondi-6, With Different Residential Aspects",https://www.bproperty.com/en/property/details-3281813.html,80000.0,3281813
"1,650 sqft",3,3,Apartment,Dhaka,Dhanmondi,Shukrabad,Take Rent Of A Nicely Done 1650 Sq Ft Residential Apartment Located At Shukrabad,https://www.bproperty.com/en/property/details-5195020.html,32000.0,5195020
"2,000 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 12A,This 2000 Sq. Ft Convenient Flat Is For Rent In Dhanmondi Beside To Bangladesh Medical College Hospital,https://www.bproperty.com/en/property/details-3012656.html,42000.0,3012656
"1,960 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 12A,1960 Sq. ft Apartment Is Available For Rent In Dhanmondi Near Bangladesh Medical College Hospital Which Is Tailored To Your Highest Standards,https://www.bproperty.com/en/property/details-4734596.html,50000.0,4734596
"2,300 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 12A,Make Your Dream Of Owning A Decent 2300 Sq. Ft Apartment Near Bangladesh Medical College Hospital In The Downtown To Count.,https://www.bproperty.com/en/property/details-3013740.html,45000.0,3013740
"2,300 sqft",3,5,Apartment,Dhaka,Dhanmondi,Road No 12A,Affordable And Wonderful 2300 Square Feet Full Furnished Flat Up For Rent Close To Bangladesh Medical College Hospital,https://www.bproperty.com/en/property/details-3012644.html,70000.0,3012644
"1,570 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 12A,Lovely Apartment Covering An Area Of 1570 Sq Ft Is Up For Rent In Dhanmondi,https://www.bproperty.com/en/property/details-3013195.html,40000.0,3013195
"1,570 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 12A,Well Facilitated 1570 Sq Ft Residence Is Ready For Rent In Dhanmondi,https://www.bproperty.com/en/property/details-3013194.html,40000.0,3013194
"1,570 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 12A,Enhance Your Lifestyle By Renting This Wonderful 1570 Sq Ft Apartment In Dhanmondi,https://www.bproperty.com/en/property/details-3013186.html,40000.0,3013186
700 sqft,2,2,Apartment,Dhaka,Dhanmondi,Sher-E-Bangla Road,"Built With Modern Amenities, Check This 700 Sq Ft Flat For Rent In Sher-e-bangla Road, Dhanmondi",https://www.bproperty.com/en/property/details-3682105.html,16000.0,3682105
"1,400 sqft",3,3,Apartment,Dhaka,Dhanmondi,Sher-E-Bangla Road,"1400 Sq Ft Flat With Modern Features Is Ready To Rent In Dhanmondi, Sher-e-bangla Road",https://www.bproperty.com/en/property/details-3682042.html,25000.0,3682042
"2,020 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 12A,It's About Time You Have A Spacious Home In A Classy Place Like Dhanmondi,https://www.bproperty.com/en/property/details-5322502.html,40000.0,5322502
800 sqft,2,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,"Available For Rental Purpose, This 800 Sq Ft Apartment In West Dhanmondi And Shangkar, Dhanmondi Is Ready To Move",https://www.bproperty.com/en/property/details-3476508.html,20000.0,3476508
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,"Attractive Apartment Of 800 Sq Ft Is Up For Rent At Hazi Afsar Uddin Road, West Dhanmondi And Shangkar",https://www.bproperty.com/en/property/details-3476512.html,20000.0,3476512
